2025-09-28 17:50:23,409 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 45
2025-09-28 17:50:23,410 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2025-09-28 17:50:23,410 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2025-09-28 17:50:24,573 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_3 to child link_4 failed
2025-09-28 17:50:24,629 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2025-09-28 17:50:24,630 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_4
2025-09-28 17:50:24,630 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2025-09-28 17:50:24,631 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2025-09-28 17:50:24,631 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-09-28 17:50:24,631 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-09-28 17:50:24,631 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-28 17:50:24,632 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-09-28 17:50:24,746 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-28 17:50:24,746 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-28 17:50:24,746 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-28 17:50:24,747 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-28 17:50:24,747 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2025-09-28 17:50:24,747 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 45
2025-09-28 17:50:24,747 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2025-09-28 17:50:24,748 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2025-09-28 17:50:25,913 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_4 to child link_5 failed
2025-09-28 17:50:25,996 INFO  ExportHelperExtension.cs: 347 - Creating joint link_6
2025-09-28 17:50:25,996 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_5
2025-09-28 17:50:25,997 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2025-09-28 17:50:25,997 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2025-09-28 17:50:25,997 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2025-09-28 17:50:25,997 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-09-28 17:50:25,998 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-09-28 17:50:25,998 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-09-28 17:50:25,998 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-09-28 17:50:26,119 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-09-28 17:50:26,120 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-09-28 17:50:26,120 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-09-28 17:50:26,120 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-09-28 17:50:26,121 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 56
2025-09-28 17:50:26,121 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2025-09-28 17:50:26,121 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 45
2025-09-28 17:50:26,121 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2025-09-28 17:50:26,121 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2025-09-28 17:50:27,354 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_5 to child link_6 failed
2025-09-28 17:50:27,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot assembly
2025-09-28 17:50:27,474 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Robot assembly
2025-09-28 17:50:27,474 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in Robot assembly
2025-09-28 17:50:27,474 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:50:27,475 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2025-09-28 17:50:27,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper part-1
2025-09-28 17:50:27,475 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Gripper part-1
2025-09-28 17:50:27,476 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper part-1
2025-09-28 17:50:27,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base rotator-2
2025-09-28 17:50:27,477 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base rotator-2
2025-09-28 17:50:27,477 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base rotator-2
2025-09-28 17:50:27,477 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lower joint-1
2025-09-28 17:50:27,478 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Lower joint-1
2025-09-28 17:50:27,478 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lower joint-1
2025-09-28 17:50:27,478 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Upper joint-1
2025-09-28 17:50:27,478 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Upper joint-1
2025-09-28 17:50:27,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Upper joint-1
2025-09-28 17:50:27,479 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lower arm-1
2025-09-28 17:50:27,479 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Lower arm-1
2025-09-28 17:50:27,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lower arm-1
2025-09-28 17:50:27,479 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Upper arm-1
2025-09-28 17:50:27,480 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Upper arm-1
2025-09-28 17:50:27,480 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Upper arm-1
2025-09-28 17:50:27,480 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base frame-1
2025-09-28 17:50:27,480 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Base frame-1
2025-09-28 17:50:27,481 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base frame-1
2025-09-28 17:50:27,481 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot assembly
2025-09-28 17:50:27,481 INFO  ExportHelperExtension.cs: 1136 - Found 56 in Robot assembly
2025-09-28 17:50:27,482 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in Robot assembly
2025-09-28 17:50:27,482 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:50:27,482 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2025-09-28 17:50:27,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper part-1
2025-09-28 17:50:27,483 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Gripper part-1
